"Query","Entrez","Symbol","Name","Comment"
"FAM167B","84734","FAM167B","family with sequence similarity 167 member B","1"
"TLR2","7097","TLR2","toll like receptor 2","1"
"MARCH10-DT","NA","NA","NA","0"
"BMF","90427","BMF","Bcl2 modifying factor","1"
"TERT","7015","TERT","telomerase reverse transcriptase","1"
"CARS-AS1","100852407","CARS-AS1","CARS antisense RNA 1","1"
"FLI1","2313","FLI1","""Fli-1 proto-oncogene, ETS transcription factor""","1"
"GPSM3","63940","GPSM3","G protein signaling modulator 3","1"
"FMOD","2331","FMOD","fibromodulin","1"
"SMCR5","140771","SMCR5","""Smith-Magenis syndrome chromosome region, candidate 5""","1"
"GGT2","728441","GGT2","gamma-glutamyltransferase 2","1"
"ACSS3","79611","ACSS3","acyl-CoA synthetase short chain family member 3","1"
"CDCA3","83461","CDCA3","cell division cycle associated 3","1"
"HIF3A","64344","HIF3A","hypoxia inducible factor 3 subunit alpha","1"
"TLR9","54106","TLR9","toll like receptor 9","1"
"MKNK2","2872","MKNK2","MAPK interacting serine/threonine kinase 2","1"
"CCNB2","9133","CCNB2","cyclin B2","1"
"CSRP3","8048","CSRP3","cysteine and glycine rich protein 3","1"
"ICAM2","3384","ICAM2","intercellular adhesion molecule 2","1"
"TEX101","83639","TEX101","testis expressed 101","1"
"CDH5","1003","CDH5","cadherin 5","1"
"KIRREL2","84063","KIRREL2","kirre like nephrin family adhesion molecule 2","1"
"CSF1","1435","CSF1","colony stimulating factor 1","1"
"PPP1R14B-AS1","105369340","PPP1R14B-AS1","PPP1R14B antisense RNA 1","1"
"SPDYE9P","NA","NA","NA","0"
"C16orf92","146378","C16orf92","chromosome 16 open reading frame 92","1"
"FAM242F","105376064","FAM242F","family with sequence similarity 242 member F","1"
"RERGL","79785","RERGL","RERG like","1"
"PCDHGB4","8641","PCDHGB4","""protocadherin gamma subfamily B, 4""","1"
"KLK14","43847","KLK14","kallikrein related peptidase 14","1"
"TTK","7272","TTK","TTK protein kinase","1"
"ZFP36L1","677","ZFP36L1","ZFP36 ring finger protein like 1","1"
"TLR5","7100","TLR5","toll like receptor 5","1"
"SFRP4","6424","SFRP4","secreted frizzled related protein 4","1"
"PCYT1B-AS1","100874088","PCYT1B-AS1","PCYT1B antisense RNA 1","1"
"ZNF516","9658","ZNF516","zinc finger protein 516","1"
"ACSM6","142827","ACSM6","acyl-CoA synthetase medium chain family member 6","1"
"DSG3","1830","DSG3","desmoglein 3","1"
"GLI2","2736","GLI2","GLI family zinc finger 2","1"
"PIWIL1","9271","PIWIL1","piwi like RNA-mediated gene silencing 1","1"
"HM13-AS1","100874042","HM13-AS1","HM13 antisense RNA 1","1"
"SLC10A1","6554","SLC10A1","solute carrier family 10 member 1","1"
"SLC12A3","6559","SLC12A3","solute carrier family 12 member 3","1"
"AD000090.1","NA","NA","NA","0"
"P4HA2-AS1","100861518","P4HA2-AS1","P4HA2 antisense RNA 1","1"
"AF127577.2","NA","NA","NA","0"
"CLDN5","7122","CLDN5","claudin 5","1"
"CGNL1","84952","CGNL1","cingulin like 1","1"
"SAMSN1","64092","SAMSN1","""SAM domain, SH3 domain and nuclear localization signals 1""","1"
"HRNR","388697","HRNR","hornerin","1"
"MIR302CHG","109864269","MIR302CHG","miR-302/367 cluster host gene","1"
"TDRD10","126668","TDRD10","tudor domain containing 10","1"
"HSD3B1","3283","HSD3B1","""hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1""","1"
"SLC6A1-AS1","100874090","SLC6A1-AS1","SLC6A1 antisense RNA 1","1"
"GAGE10","102724473","GAGE10","G antigen 10","1"
"CDH20","28316","CDH20","cadherin 20","1"
"SCGB3A1","92304","SCGB3A1","secretoglobin family 3A member 1","1"
"C3orf79","NA","NA","NA","0"
"HCRT","3060","HCRT","hypocretin neuropeptide precursor","1"
"CDKN1C","1028","CDKN1C","cyclin dependent kinase inhibitor 1C","1"
"IL10RB-DT","100288432","IL10RB-DT","IL10RB divergent transcript","1"
"TNFRSF1B","7133","TNFRSF1B","TNF receptor superfamily member 1B","1"
"MUC6","4588","MUC6","""mucin 6, oligomeric mucus/gel-forming""","1"
"IGFL2-AS1","645553","IGFL2-AS1","IGFL2 antisense RNA 1","1"
"ARHGAP26-IT1","100874372","ARHGAP26-IT1","ARHGAP26 intronic transcript 1","1"
"THRSP","7069","THRSP","thyroid hormone responsive","1"
"LHCGR","3973","LHCGR","luteinizing hormone/choriogonadotropin receptor","1"
"ADM5","199800","ADM5","adrenomedullin 5 (putative)","1"
"MAPK6-DT","112543478","MAPK6-DT","MAPK6 divergent transcript","1"
"APOC2","344","APOC2","apolipoprotein C2","1"
"CAPN8","388743","CAPN8","calpain 8","1"
"BIK","638","BIK","BCL2 interacting killer","1"
"TMPRSS11D","9407","TMPRSS11D","transmembrane serine protease 11D","1"
"TM4SF19-AS1","100874214","TM4SF19-AS1","TM4SF19 antisense RNA 1","1"
"DOCK9-AS1","100874096","DOCK9-AS1","DOCK9 antisense RNA 1","1"
"RHBDF2","79651","RHBDF2","rhomboid 5 homolog 2","1"
"PHYHD1","254295","PHYHD1","phytanoyl-CoA dioxygenase domain containing 1","1"
"ACSM4","341392","ACSM4","acyl-CoA synthetase medium chain family member 4","1"
"VIM","7431","VIM","vimentin","1"
"OR2L2","26246","OR2L2","olfactory receptor family 2 subfamily L member 2","1"
"MAGI2-AS2","100874021","MAGI2-AS2","MAGI2 antisense RNA 2","1"
"FAM221B","392307","FAM221B","family with sequence similarity 221 member B","1"
"ROR1-AS1","101927034","ROR1-AS1","ROR1 antisense RNA 1","1"
"EDA2R","60401","EDA2R","ectodysplasin A2 receptor","1"
"SLC13A4","26266","SLC13A4","solute carrier family 13 member 4","1"
"PCDHGB5","56101","PCDHGB5","""protocadherin gamma subfamily B, 5""","1"
"AXDND1","126859","AXDND1","axonemal dynein light chain domain containing 1","1"
"PSG6","5675","PSG6","pregnancy specific beta-1-glycoprotein 6","1"
"ALOX12","239","ALOX12","""arachidonate 12-lipoxygenase, 12S type""","1"
"WNK4","65266","WNK4","WNK lysine deficient protein kinase 4","1"
"PRSS56","646960","PRSS56","serine protease 56","1"
"TEX49","255411","TEX49","testis expressed 49","1"
"KISS1R","84634","KISS1R","KISS1 receptor","1"
"LAMB2","3913","LAMB2","laminin subunit beta 2","1"
"IL18R1","8809","IL18R1","interleukin 18 receptor 1","1"
"MT1F","4494","MT1F","metallothionein 1F","1"
"ARAP1-AS2","100506020","ARAP1-AS2","ARAP1 antisense RNA 2","1"
"Z83844.2","NA","NA","NA","0"
"SNTN","132203","SNTN","""sentan, cilia apical structure protein""","1"
"TBX2","6909","TBX2","T-box transcription factor 2","1"
"TAC4","255061","TAC4","tachykinin precursor 4","1"
"NMI","9111","NMI","N-myc and STAT interactor","1"
"GBP7","388646","GBP7","guanylate binding protein 7","1"
"SERPINF2","5345","SERPINF2","serpin family F member 2","1"
"RFX3-AS1","101929302","RFX3-AS1","RFX3 antisense RNA 1","1"
"TAS2R50","259296","TAS2R50","taste 2 receptor member 50","1"
"PCA3","50652","PCA3","prostate cancer associated 3","1"
"GPR65","8477","GPR65","G protein-coupled receptor 65","1"
"TTLL11-IT1","NA","NA","NA","0"
"HAO2","51179","HAO2","hydroxyacid oxidase 2","1"
"TRPV6","55503","TRPV6","transient receptor potential cation channel subfamily V member 6","1"
"ASB14","142686","ASB14","ankyrin repeat and SOCS box containing 14","1"
"MT1M","4499","MT1M","metallothionein 1M","1"
"CD8B","926","CD8B","CD8b molecule","1"
"EBF3","253738","EBF3","EBF transcription factor 3","1"
"FRG1-DT","728339","FRG1-DT","FRG1 divergent transcript","1"
"SP100","6672","SP100","SP100 nuclear antigen","1"
"OR51M1","390059","OR51M1","olfactory receptor family 51 subfamily M member 1","1"
"CHRNG","1146","CHRNG","cholinergic receptor nicotinic gamma subunit","1"
"NR1H4","9971","NR1H4","nuclear receptor subfamily 1 group H member 4","1"
"PLIN5","440503","PLIN5","perilipin 5","1"
"SYTL4","94121","SYTL4","synaptotagmin like 4","1"
"NXPH4","11247","NXPH4","neurexophilin 4","1"
"SMIM38","107984345","SMIM38","small integral membrane protein 38","1"
"CCDC83","220047","CCDC83","coiled-coil domain containing 83","1"
"FER1L6-AS1","439941","FER1L6-AS1","FER1L6 antisense RNA 1","1"
"GTF3C2-AS1","100505624","GTF3C2-AS1","GTF3C2 antisense RNA 1","1"
"CCDC33","80125","CCDC33","coiled-coil domain containing 33","1"
"CLDN34","100288814","CLDN34","claudin 34","1"
"HSPH1","10808","HSPH1","heat shock protein family H (Hsp110) member 1","1"
"ALX4","60529","ALX4","ALX homeobox 4","1"
"NAA11","84779","NAA11","""N-alpha-acetyltransferase 11, NatA catalytic subunit""","1"
"AJ011931.2","NA","NA","NA","0"
"RCAN3AS","100750325","RCAN3AS","RCAN3 antisense RNA","1"
"TM4SF18","116441","TM4SF18","transmembrane 4 L six family member 18","1"
"CD163","9332","CD163","CD163 molecule","1"
"ASB18","401036","ASB18","ankyrin repeat and SOCS box containing 18","1"
"TMPRSS11A","339967","TMPRSS11A","transmembrane serine protease 11A","1"
"DUOX1","53905","DUOX1","dual oxidase 1","1"
"TBPL2","387332","TBPL2","TATA-box binding protein like 2","1"
"SMAD9-IT1","NA","NA","NA","0"
"KYNU","8942","KYNU","kynureninase","1"
"Z99716.2","NA","NA","NA","0"
"AVPR1A","552","AVPR1A","arginine vasopressin receptor 1A","1"
"ADCY4","196883","ADCY4","adenylate cyclase 4","1"
"PARP9","83666","PARP9","poly(ADP-ribose) polymerase family member 9","1"
"HLA-DPA1","3113","HLA-DPA1","""major histocompatibility complex, class II, DP alpha 1""","1"
"KIF26B-AS1","111216275","KIF26B-AS1","KIF26B antisense RNA 1","1"
"ANXA3","306","ANXA3","annexin A3","1"
"CH25H","9023","CH25H","cholesterol 25-hydroxylase","1"
"SOD3","6649","SOD3","superoxide dismutase 3","1"
"STC2","8614","STC2","stanniocalcin 2","1"
"DTX3L","151636","DTX3L","deltex E3 ubiquitin ligase 3L","1"
"NUP62CL","54830","NUP62CL","nucleoporin 62 C-terminal like","1"
"FANCD2OS","115795","FANCD2OS","FANCD2 opposite strand","1"
"MDC1-AS1","106478956","MDC1-AS1","MDC1 antisense RNA 1","1"
"TMSB4Y","9087","TMSB4Y","thymosin beta 4 Y-linked","1"
"DMRT3","58524","DMRT3","doublesex and mab-3 related transcription factor 3","1"
"DIPK2B","79742","DIPK2B","divergent protein kinase domain 2B","1"
"HSPB1","3315","HSPB1","heat shock protein family B (small) member 1","1"
"GIMAP7","168537","GIMAP7","""GTPase, IMAP family member 7""","1"
"ITCH-AS1","NA","NA","NA","0"
"DIO2-AS1","100628307","DIO2-AS1","DIO2 antisense RNA 1","1"
"Z95624.1","NA","NA","NA","0"
"TAS2R5","54429","TAS2R5","taste 2 receptor member 5","1"
"AEBP1","165","AEBP1","AE binding protein 1","1"
"SIPA1","6494","SIPA1","signal-induced proliferation-associated 1","1"
"KLF10","7071","KLF10","Kruppel like factor 10","1"
"TMPRSS3","64699","TMPRSS3","transmembrane serine protease 3","1"
"NPFFR2","10886","NPFFR2","neuropeptide FF receptor 2","1"
"FLJ45513","729220","FLJ45513","uncharacterized LOC729220","1"
"TEX43","389320","TEX43","testis expressed 43","1"
"APOC4","346","APOC4","apolipoprotein C4","1"
"ALDH1A1","216","ALDH1A1","aldehyde dehydrogenase 1 family member A1","1"
"ACACB","32","ACACB","acetyl-CoA carboxylase beta","1"
"ADH4","127","ADH4","""alcohol dehydrogenase 4 (class II), pi polypeptide""","1"
"C1orf229","388759","C1orf229","chromosome 1 open reading frame 229","1"
"EGLN3","112399","EGLN3","egl-9 family hypoxia inducible factor 3","1"
"VSIG10L2","338667","VSIG10L2","V-set and immunoglobulin domain containing 10 like 2","1"
"C6","729","C6","complement C6","1"
"FOXD4","2298","FOXD4","forkhead box D4","1"
"FLT1","2321","FLT1","fms related receptor tyrosine kinase 1","1"
"BST2","684","BST2","bone marrow stromal cell antigen 2","1"
"TNFRSF10D","8793","TNFRSF10D","TNF receptor superfamily member 10d","1"
"GPC5-AS1","100873969","GPC5-AS1","GPC5 antisense RNA 1","1"
"MMP14","4323","MMP14","matrix metallopeptidase 14","1"
"LINGO1-AS1","253044","LINGO1-AS1","LINGO1 antisense RNA 1","1"
"SRARP","149563","SRARP","steroid receptor associated and regulated protein","1"
"DEUP1","159989","DEUP1","deuterosome assembly protein 1","1"
"ABCA4","24","ABCA4","ATP binding cassette subfamily A member 4","1"
"ZRANB2-AS1","100132618","ZRANB2-AS1","ZRANB2 antisense RNA 1","1"
"CNTD2","79935","CNTD2","cyclin N-terminal domain containing 2","1"
"RSPH6A","81492","RSPH6A","radial spoke head 6 homolog A","1"
"NAT16","375607","NAT16","N-acetyltransferase 16 (putative)","1"
"INE2","8551","INE2","inactivation escape 2","1"
"MERTK","10461","MERTK","""MER proto-oncogene, tyrosine kinase""","1"
"CFAP97D2","101929355","CFAP97D2","CFAP97 domain containing 2","1"
"KLB","152831","KLB","klotho beta","1"
"RELN","5649","RELN","reelin","1"
"TSIX","9383","TSIX","""TSIX transcript, XIST antisense RNA""","1"
"CXCL16","58191","CXCL16","C-X-C motif chemokine ligand 16","1"
"OR2AK2","391191","OR2AK2","olfactory receptor family 2 subfamily AK member 2","1"
"APOL3","80833","APOL3","apolipoprotein L3","1"
"UHRF1","29128","UHRF1","ubiquitin like with PHD and ring finger domains 1","1"
"DNAJA4","55466","DNAJA4","DnaJ heat shock protein family (Hsp40) member A4","1"
"NFATC1","4772","NFATC1","nuclear factor of activated T cells 1","1"
"CHORDC1","26973","CHORDC1","cysteine and histidine rich domain containing 1","1"
"Z98884.1","NA","NA","NA","0"
"POLQ","10721","POLQ","DNA polymerase theta","1"
"MT1X","4501","MT1X","metallothionein 1X","1"
"MGAM","8972","MGAM","maltase-glucoamylase","1"
"CASC18","101929110","CASC18","cancer susceptibility 18","1"
"NLRC5","84166","NLRC5","NLR family CARD domain containing 5","1"
"C16orf96","342346","C16orf96","chromosome 16 open reading frame 96","1"
"GRK7","131890","GRK7","G protein-coupled receptor kinase 7","1"
"OR3A2","4995","OR3A2","olfactory receptor family 3 subfamily A member 2","1"
"PCDHB8","56128","PCDHB8","protocadherin beta 8","1"
"C9","735","C9","complement C9","1"
"CYP2C18","1562","CYP2C18","cytochrome P450 family 2 subfamily C member 18","1"
"DUXAP8","503637","DUXAP8","double homeobox A pseudogene 8","1"
"PEAK3","374872","PEAK3","PEAK family member 3","1"
"MFNG","4242","MFNG","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase","1"
"LVRN","206338","LVRN","laeverin","1"
"AF129075.3","NA","NA","NA","0"
"NCF4","4689","NCF4","neutrophil cytosolic factor 4","1"
"HLX-AS1","100873924","HLX-AS1","HLX antisense RNA 1","1"
"POLH-AS1","NA","NA","NA","0"
"DGKK","139189","DGKK","diacylglycerol kinase kappa","1"
"MEI4","101928601","MEI4","meiotic double-stranded break formation protein 4","1"
"METTL7A","25840","METTL7A","methyltransferase like 7A","1"
"HNF1A-AS1","283460","HNF1A-AS1","HNF1A antisense RNA 1","1"
"IFNG-AS1","100885789","IFNG-AS1","IFNG antisense RNA 1","1"
"PGGHG","80162","PGGHG","protein-glucosylgalactosylhydroxylysine glucosidase","1"
"XXYLT1-AS2","101410543","XXYLT1-AS2","XXYLT1 antisense RNA 2","1"
"INMT","11185","INMT","indolethylamine N-methyltransferase","1"
"PLPP4","196051","PLPP4","phospholipid phosphatase 4","1"
"EPX","8288","EPX","eosinophil peroxidase","1"
"IGFBP7","3490","IGFBP7","insulin like growth factor binding protein 7","1"
"PROX2","283571","PROX2","prospero homeobox 2","1"
"AF130417.1","NA","NA","NA","0"
"CLYBL-AS1","101927465","CLYBL-AS1","CLYBL antisense RNA 1","1"
"MYOF","26509","MYOF","myoferlin","1"
"CCDC179","100500938","CCDC179","coiled-coil domain containing 179","1"
"AF131216.3","NA","NA","NA","0"
"NCBP2L","392517","NCBP2L","nuclear cap binding protein subunit 2 like","1"
"GATA2","2624","GATA2","GATA binding protein 2","1"
"C4BPA","722","C4BPA","complement component 4 binding protein alpha","1"
"PARD3","56288","PARD3","par-3 family cell polarity regulator","1"
"LNCOG","105369848","LNCOG","lncRNA osteogenesis associated","1"
"GIMAP2","26157","GIMAP2","""GTPase, IMAP family member 2""","1"
"GABRR2","2570","GABRR2","gamma-aminobutyric acid type A receptor subunit rho2","1"
"SYP-AS1","100873921","SYP-AS1","SYP antisense RNA 1","1"
"CDK1","983","CDK1","cyclin dependent kinase 1","1"
"C1orf195","727684","C1orf195","chromosome 1 open reading frame 195","1"
"STK17B","9262","STK17B","serine/threonine kinase 17b","1"
"CRYZ","1429","CRYZ","crystallin zeta","1"
"CCDC59","29080","CCDC59","coiled-coil domain containing 59","1"
"TUBB1","81027","TUBB1","tubulin beta 1 class VI","1"
"PAUPAR","103157000","PAUPAR","PAX6 upstream antisense RNA","1"
"RHAG","6005","RHAG","Rh associated glycoprotein","1"
"MTRNR2L4","100463285","MTRNR2L4","MT-RNR2 like 4","1"
"MDS2","259283","MDS2","myelodysplastic syndrome 2 translocation associated","1"
"TEX53","105376230","TEX53","testis expressed 53","1"
"SYDE1","85360","SYDE1","synapse defective Rho GTPase homolog 1","1"
"ABO","28","ABO","""ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase""","1"
"SPDYE6","729597","SPDYE6","speedy/RINGO cell cycle regulator family member E6","1"
"SMAD6","4091","SMAD6","SMAD family member 6","1"
"PHACTR2-AS1","285740","PHACTR2-AS1","PHACTR2 antisense RNA 1","1"
"BX004987.1","NA","NA","NA","0"
"HCLS1","3059","HCLS1","hematopoietic cell-specific Lyn substrate 1","1"
"EPHA1","2041","EPHA1","EPH receptor A1","1"
"FZD9","8326","FZD9","frizzled class receptor 9","1"
"NKX1-2","390010","NKX1-2","NK1 homeobox 2","1"
"KIF19","124602","KIF19","kinesin family member 19","1"
"TBX3","6926","TBX3","T-box transcription factor 3","1"
"PYCARD","29108","PYCARD","PYD and CARD domain containing","1"
"CXorf21","80231","CXorf21","chromosome X open reading frame 21","1"
"CRYAB","1410","CRYAB","crystallin alpha B","1"
"PARP15","165631","PARP15","poly(ADP-ribose) polymerase family member 15","1"
"OVOL3","728361","OVOL3","ovo like zinc finger 3","1"
"SHISA2","387914","SHISA2","shisa family member 2","1"
"WDR49","151790","WDR49","WD repeat domain 49","1"
"CLCF1","23529","CLCF1","cardiotrophin like cytokine factor 1","1"
"WFIKKN1","117166","WFIKKN1","""WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1""","1"
"CATSPERD","257062","CATSPERD","cation channel sperm associated auxiliary subunit delta","1"
"AVP","551","AVP","arginine vasopressin","1"
"FAM184B","27146","FAM184B","family with sequence similarity 184 member B","1"
"OVCH2","341277","OVCH2","ovochymase 2 (gene/pseudogene)","1"
"HRH4","59340","HRH4","histamine receptor H4","1"
"OR7C1","26664","OR7C1","olfactory receptor family 7 subfamily C member 1","1"
"FLG-AS1","339400","FLG-AS1","FLG antisense RNA 1","1"
"GRIN3B","116444","GRIN3B","glutamate ionotropic receptor NMDA type subunit 3B","1"
"LENG9","94059","LENG9","leukocyte receptor cluster member 9","1"
"IL32","9235","IL32","interleukin 32","1"
"KLK5","25818","KLK5","kallikrein related peptidase 5","1"
"BMS1P14","728034","BMS1P14","BMS1 pseudogene 14","1"
"Z98886.1","NA","NA","NA","0"
"PTPRC","5788","PTPRC","protein tyrosine phosphatase receptor type C","1"
"F5","2153","F5","coagulation factor V","1"
"RGPD1","400966","RGPD1","RANBP2 like and GRIP domain containing 1","1"
"APOC1","341","APOC1","apolipoprotein C1","1"
"TRAPPC12-AS1","NA","NA","NA","0"
"CSNK2A3","283106","CSNK2A3","casein kinase 2 alpha 3","1"
"FO681492.1","NA","NA","NA","0"
"DUSP1","1843","DUSP1","dual specificity phosphatase 1","1"
"PPP1R15A","23645","PPP1R15A","protein phosphatase 1 regulatory subunit 15A","1"
"STK32A","202374","STK32A","serine/threonine kinase 32A","1"
"STX11","8676","STX11","syntaxin 11","1"
"CLDN18","51208","CLDN18","claudin 18","1"
"FZD8","8325","FZD8","frizzled class receptor 8","1"
"CLEC2B","9976","CLEC2B","C-type lectin domain family 2 member B","1"
"HGF","3082","HGF","hepatocyte growth factor","1"
"FYB1","2533","FYB1","FYN binding protein 1","1"
"FP325335.1","NA","NA","NA","0"
"XDH","7498","XDH","xanthine dehydrogenase","1"
"SMIM22","440335","SMIM22","small integral membrane protein 22","1"
"MTRNR2L12","100463498","MTRNR2L12","MT-RNR2 like 12","1"
"APOL6","80830","APOL6","apolipoprotein L6","1"
"VTCN1","79679","VTCN1","V-set domain containing T cell activation inhibitor 1","1"
"ANKRD53","79998","ANKRD53","ankyrin repeat domain 53","1"
"HLA-DQB1","3119","HLA-DQB1","""major histocompatibility complex, class II, DQ beta 1""","1"
"MGAT4D","152586","MGAT4D","MGAT4 family member D","1"
"PSCA","8000","PSCA","prostate stem cell antigen","1"
"FBXO39","162517","FBXO39","F-box protein 39","1"
"TEAD2","8463","TEAD2","TEA domain transcription factor 2","1"
"STK24-AS1","100874069","STK24-AS1","STK24 antisense RNA 1","1"
"SOCS3","9021","SOCS3","suppressor of cytokine signaling 3","1"
"AMY2A","279","AMY2A","amylase alpha 2A","1"
"TAFA3","284467","TAFA3","TAFA chemokine like family member 3","1"
"EGR2","1959","EGR2","early growth response 2","1"
"AZGP1","563","AZGP1","""alpha-2-glycoprotein 1, zinc-binding""","1"
"C7orf77","154872","C7orf77","chromosome 7 open reading frame 77","1"
"TESC-AS1","101928244","TESC-AS1","TESC antisense RNA 1 (head to head)","1"
"MUC4","4585","MUC4","""mucin 4, cell surface associated""","1"
"PTGDR","5729","PTGDR","prostaglandin D2 receptor","1"
"RFX6","222546","RFX6","regulatory factor X6","1"
"ST6GALNAC2","10610","ST6GALNAC2","""ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2""","1"
"PEAR1","375033","PEAR1","platelet endothelial aggregation receptor 1","1"
"CGA","1081","CGA","""glycoprotein hormones, alpha polypeptide""","1"
"HCST","10870","HCST","hematopoietic cell signal transducer","1"
"TMPRSS11F","389208","TMPRSS11F","transmembrane serine protease 11F","1"
"TOR4A","54863","TOR4A","torsin family 4 member A","1"
"PCSK9","255738","PCSK9","proprotein convertase subtilisin/kexin type 9","1"
"TCF15","6939","TCF15","transcription factor 15","1"
"CFAP44-AS1","100874029","CFAP44-AS1","CFAP44 antisense RNA 1","1"
"TES","26136","TES","testin LIM domain protein","1"
"STIM2-AS1","105374546","STIM2-AS1","STIM2 antisense RNA 1","1"
"SERTAD1","29950","SERTAD1","SERTA domain containing 1","1"
"TYROBP","7305","TYROBP","transmembrane immune signaling adaptor TYROBP","1"
"OTX2-AS1","100309464","OTX2-AS1","OTX2 antisense RNA 1 (head to head)","1"
"IFI30","10437","IFI30","IFI30 lysosomal thiol reductase","1"
"EPHA2","1969","EPHA2","EPH receptor A2","1"
"BNC1","646","BNC1","basonuclin 1","1"
"EPGN","255324","EPGN","epithelial mitogen","1"
"CASP1","834","CASP1","caspase 1","1"
"TRPC6","7225","TRPC6","transient receptor potential cation channel subfamily C member 6","1"
"KCNE4","23704","KCNE4","potassium voltage-gated channel subfamily E regulatory subunit 4","1"
"MICB","4277","MICB","MHC class I polypeptide-related sequence B","1"
"SLC22A16","85413","SLC22A16","solute carrier family 22 member 16","1"
"HIST1H2BD","NA","NA","NA","0"
"ZNF366","167465","ZNF366","zinc finger protein 366","1"
"PSG2","5670","PSG2","pregnancy specific beta-1-glycoprotein 2","1"
"SELENOP","6414","SELENOP","selenoprotein P","1"
"FAM3D-AS1","105377108","FAM3D-AS1","FAM3D antisense RNA 1","1"
"BSPH1","100131137","BSPH1","binder of sperm protein homolog 1","1"
"SPEGNB","100996693","SPEGNB","SPEG neighbor","1"
"IRGM","345611","IRGM","immunity related GTPase M","1"
"GK3P","2713","GK3P","glycerol kinase 3 pseudogene","1"
"LAMC1-AS1","110841583","LAMC1-AS1","LAMC1 antisense RNA 1","1"
"TAS1R3","83756","TAS1R3","taste 1 receptor member 3","1"
"BFSP2","8419","BFSP2","beaded filament structural protein 2","1"
"GAL3ST2","64090","GAL3ST2","galactose-3-O-sulfotransferase 2","1"
"FAM90A26","100287045","FAM90A26","family with sequence similarity 90 member A26","1"
"ARL13A","392509","ARL13A","ADP ribosylation factor like GTPase 13A","1"
"HK3","3101","HK3","hexokinase 3","1"
"FAM243B","102723451","FAM243B","family with sequence similarity 243 member B","1"
"CYP4F11","57834","CYP4F11","cytochrome P450 family 4 subfamily F member 11","1"
"GPX2","2877","GPX2","glutathione peroxidase 2","1"
"ALOX5AP","241","ALOX5AP","arachidonate 5-lipoxygenase activating protein","1"
"SLC26A7","115111","SLC26A7","solute carrier family 26 member 7","1"
"TINAGL1","64129","TINAGL1","tubulointerstitial nephritis antigen like 1","1"
"MIR210HG","100506211","MIR210HG","MIR210 host gene","1"
"NLGN4Y-AS1","100874056","NLGN4Y-AS1","NLGN4Y antisense RNA 1","1"
"WFIKKN2","124857","WFIKKN2","""WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2""","1"
"EMX2OS","196047","EMX2OS","EMX2 opposite strand/antisense RNA","1"
"PCDHGB1","56104","PCDHGB1","""protocadherin gamma subfamily B, 1""","1"
"GIMAP6","474344","GIMAP6","""GTPase, IMAP family member 6""","1"
"LPIN3","64900","LPIN3","lipin 3","1"
"TRDN-AS1","101927990","TRDN-AS1","TRDN antisense RNA 1","1"
"FCGR1A","2209","FCGR1A","Fc fragment of IgG receptor Ia","1"
"SMIM9","100132963","SMIM9","small integral membrane protein 9","1"
"OR2L5","81466","OR2L5","olfactory receptor family 2 subfamily L member 5","1"
"SCIN","85477","SCIN","scinderin","1"
"C2orf83","56918","C2orf83","chromosome 2 open reading frame 83","1"
"CD34","947","CD34","CD34 molecule","1"
"GPR84","53831","GPR84","G protein-coupled receptor 84","1"
"TMEM184A","202915","TMEM184A","transmembrane protein 184A","1"
"SERPINB9P1","221756","SERPINB9P1","serpin family B member 9 pseudogene 1","1"
"RPP38-DT","221060","RPP38-DT","RPP38 divergent transcript","1"
"PAPLN","89932","PAPLN","""papilin, proteoglycan like sulfated glycoprotein""","1"
"OTOS","150677","OTOS","otospiralin","1"
"TRARG1","286753","TRARG1","trafficking regulator of GLUT4 (SLC2A4) 1","1"
"COLEC11","78989","COLEC11","collectin subfamily member 11","1"
"SLC6A12","6539","SLC6A12","solute carrier family 6 member 12","1"
"Z82186.1","NA","NA","NA","0"
"C11orf98","102288414","C11orf98","chromosome 11 open reading frame 98","1"
"ANGPTL3","27329","ANGPTL3","angiopoietin like 3","1"
"GJB7","375519","GJB7","gap junction protein beta 7","1"
"PRSS55","203074","PRSS55","serine protease 55","1"
"RBMS3-AS1","100873977","RBMS3-AS1","RBMS3 antisense RNA 1","1"
"RUFY4","285180","RUFY4","RUN and FYVE domain containing 4","1"
"ONECUT1","3175","ONECUT1","one cut homeobox 1","1"
"SIRPB2","284759","SIRPB2","signal regulatory protein beta 2","1"
"CDK15","65061","CDK15","cyclin dependent kinase 15","1"
"IGF2BP2","10644","IGF2BP2","insulin like growth factor 2 mRNA binding protein 2","1"
"CLDN14","23562","CLDN14","claudin 14","1"
"CRLF2","64109","CRLF2","cytokine receptor like factor 2","1"
"SIGLEC9","27180","SIGLEC9","sialic acid binding Ig like lectin 9","1"
"LAIR1","3903","LAIR1","leukocyte associated immunoglobulin like receptor 1","1"
"GRP","2922","GRP","gastrin releasing peptide","1"
"CHRNB4","1143","CHRNB4","cholinergic receptor nicotinic beta 4 subunit","1"
