Genes diffrentially expressed between sleep and wakefulness in the cerebral cortex - FDR <1%; linear trend analysis for temporal pattern in gene expression - FDR <5%								
								

Affymetrix id	sleep	wake	category 	Gene name	Gene Symbol	Entrez Gene		
1453029_s_at	No Change	DOWN	6	RIKEN cDNA 1110059H15 gene	1110059H15Rik	68795		
1453058_at	No Change	DOWN	6	WD repeat domain 5B	Wdr5b	69544		
1453059_at	No Change	DOWN	6	RIKEN cDNA 2310046A06 gene	2310046A06Rik	69642		
1453061_at	No Change	DOWN	6	RIKEN cDNA 2610018O07 gene	2610018O07Rik	69201		
1453111_a_at	No Change	DOWN	6	"DNA segment, Chr 11, ERATO Doi 333, expressed"	D11Ertd333e	68066		
1453122_at	No Change	DOWN	6	RIKEN cDNA 4921533L14 gene	4921533L14Rik	68187		
1453171_s_at	No Change	DOWN	6	"protein phosphatase 1A, magnesium dependent, alpha isoform"	Ppm1a	19042		
1453209_at	No Change	DOWN	6	"BRF1 homolog, subunit of RNA polymerase III transcription initiation factor IIIB (S. cerevisiae)"	Brf1	72308		
1453221_at	No Change	DOWN	6	golgi associated PDZ and coiled-coil motif containing	Gopc	94221		
1453231_at	No Change	DOWN	6	cyclin-dependent kinase-like 1 (CDC2-related kinase)	Cdkl1	71091		
1453348_at	No Change	DOWN	6	RIKEN cDNA 1700085D22 gene	1700085D22Rik	73512		
1453623_a_at	No Change	DOWN	6	RAD23a homolog (S. cerevisiae)	Rad23a	19358		
1453725_a_at	No Change	DOWN	6	mitchondrial ribosomal protein S7	Mrps7	50529		
1453821_at	No Change	DOWN	6	RIKEN cDNA 5830445C04 gene	5830445C04Rik	67768		
1453849_s_at	No Change	DOWN	6	heterogeneous nuclear ribonucleoprotein A/B	Hnrpab	15384		
1454011_a_at	No Change	DOWN	6	replication protein A2	Rpa2	19891		
1454067_a_at	No Change	DOWN	6	RIKEN cDNA 4931406C07 gene	4931406C07Rik	70984		
1454078_a_at	No Change	DOWN	6	galactose-3-O-sulfotransferase 1	Gal3st1	53897		
1454086_a_at	No Change	DOWN	6	LIM domain only 2	Lmo2	16909		
1454658_at	No Change	DOWN	6	ilvB (bacterial acetolactate synthase)-like	Ilvbl	216136		
1454671_at	No Change	DOWN	6	insulin induced gene 1	Insig1	231070		
1454704_at	No Change	DOWN	6	"scavenger receptor class B, member 2"	Scarb2	12492		
1454714_x_at	No Change	DOWN	6	3-phosphoglycerate dehydrogenase /// similar to 3-phosphoglycerate dehydrogenase	Phgdh /// LOC546010	236539 /// 546010		
1454716_x_at	No Change	DOWN	6	"cytochrome c oxidase, subunit Vb"	Cox5b	12859		
1454723_at	No Change	DOWN	6	RIKEN cDNA 1110033M05 gene	1110033M05Rik	68675		
1454750_a_at	No Change	DOWN	6	cDNA sequence BC057552	BC057552	212123		
1454786_at	No Change	DOWN	6	RIKEN cDNA 5031439G07 gene	5031439G07Rik	223739		
1454802_x_at	No Change	DOWN	6	ariadne homolog 2 (Drosophila)	Arih2	23807		
1454804_at	No Change	DOWN	6	cDNA sequence AK129375	AK129375	217365		
1454840_at	No Change	DOWN	6	methylcrotonoyl-Coenzyme A carboxylase 2 (beta)	Mccc2	78038		
1454863_at	No Change	DOWN	6	ankyrin repeat domain 11	Ankrd11	77087		
1454870_x_at	No Change	DOWN	6	G protein-coupled receptor 172B	Gpr172b	52710		
1454873_at	No Change	DOWN	6	RIKEN cDNA C130032F08 gene	C130032F08Rik	243372		
1454893_at	No Change	DOWN	6	RIKEN cDNA 1110013L07 gene	1110013L07Rik	68521		
1454959_s_at	No Change	DOWN	6	"guanine nucleotide binding protein, alpha inhibiting 1"	Gnai1	14677		
1454974_at	No Change	DOWN	6	netrin 1	Ntn1	18208		
1454985_at	No Change	DOWN	6	RIKEN cDNA D030051N19 gene	D030051N19Rik	228361		
1454996_at	No Change	DOWN	6	hydroxysteroid dehydrogenase like 1	Hsdl1	72552		
1455011_at	No Change	DOWN	6	StAR-related lipid transfer (START) domain containing 4	Stard4	170459		
1455017_a_at	No Change	DOWN	6	zinc finger protein 261	Zfp261	56364		
1455024_at	No Change	DOWN	6	tousled-like kinase 1	Tlk1	228012		
1455027_at	No Change	DOWN	6	"DNA segment, Chr 5, Brigham & Women's Genetics 0860 expressed"	D5Bwg0860e	52822		
1455031_at	No Change	DOWN	6	---	---	---		
1455056_at	No Change	DOWN	6	LIM domain only 7	Lmo7	380928		
1455061_a_at	No Change	DOWN	6	acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase)	Acaa2	52538		
1455079_at	No Change	DOWN	6	"DCN1, defective in cullin neddylation 1, domain containing 4 (S. cerevisiae)"	Dcun1d4	100737		
1455081_at	No Change	DOWN	6	thioredoxin-like 4B	Txnl4b	234723		
1455091_at	No Change	DOWN	6	Premature mRNA for mKIAA1585 protein	Msl2	77853		
1455098_a_at	No Change	DOWN	6	vitronectin	Vtn	22370		
1455134_at	No Change	DOWN	6	"RIKEN cDNA D730040F13 gene (D730040F13Rik), mRNA"	D730040F13Rik	242474		
1455135_at	No Change	DOWN	6	RIKEN cDNA 2610014I16 gene	2610014I16Rik	66300		
1455198_a_at	No Change	DOWN	6	"protein phosphatase 2 (formerly 2A), regulatory subunit B, alpha"	Ppp2r3a	19054		
1455212_at	No Change	DOWN	6	WD repeat domain 24	Wdr24	268933		
1455216_at	No Change	DOWN	6	progestin and adipoQ receptor family member VI	Paqr6	68957		
1455217_at	No Change	DOWN	6	leucine-rich repeats and immunoglobulin-like domains 2	Lrig2	269473		
1455270_at	No Change	DOWN	6	---	---	---		
1455288_at	No Change	DOWN	6	RIKEN cDNA 1110036O03 gene	1110036O03Rik	66180		
1455306_at	No Change	DOWN	6	cDNA sequence BC037112	BC037112	231128		
1455343_at	No Change	DOWN	6	"pleckstrin homology domain containing, family A member 7"	Plekha7	233765		
1455377_at	No Change	DOWN	6	RIKEN cDNA 4921517B04 gene	4921517B04Rik	70892		
1455385_at	No Change	DOWN	6	SEC15-like 1 (S. cerevisiae)	Sec15l1	107371		
1455392_at	No Change	DOWN	6	RIKEN cDNA 9630019K15 gene	9630019K15Rik	320111		
1455396_at	No Change	DOWN	6	"ATPase, class I, type 8B, member 1 (Atp8b1), mRNA"	Atp8b1	54670		
1455440_at	No Change	DOWN	6	Premature mRNA for mKIAA0046 protein	---	---		
1455441_at	No Change	DOWN	6	mitogen activated protein kinase kinase kinase 7	Map3k7	26409		
1455460_at	No Change	DOWN	6	"Mus musculus, clone IMAGE:5356935"	---	---		
1455469_at	No Change	DOWN	6	"solute carrier family 6 (neurotransmitter transporter, L-proline), member 7"	Slc6a7	240332		
1455482_at	No Change	DOWN	6	"adaptor protein complex AP-2, alpha 2 subunit"	Ap2a2	11772		
1455504_a_at	No Change	DOWN	6	"makorin, ring finger protein, 1"	Mkrn1	54484		
1455509_at	No Change	DOWN	6	similar to mKIAA0363 protein	LOC192950	192950		
1455526_at	No Change	DOWN	6	"DIRAS family, GTP-binding RAS-like 1"	Diras1	208666		
1455549_at	No Change	DOWN	6	SEC14 and spectrin domains 1	Sestd1	228071		
1455552_at	No Change	DOWN	6	"small nuclear RNA activating complex, polypeptide 4"	Snapc4	227644		
1455562_at	No Change	DOWN	6	SRY-box containing gene 12	Sox12	20667		
1455568_at	No Change	DOWN	6	RIKEN cDNA 2310015A05 gene	2310015A05Rik	72315		
1455588_at	No Change	DOWN	6	cDNA sequence BC034664	BC034664	380840		
1455589_at	No Change	DOWN	6	RIKEN cDNA 1700100M05 gene	1700100M05Rik	73540		
1455598_at	No Change	DOWN	6	ubiquitin specific peptidase 30	Usp30	100756		
1455613_at	No Change	DOWN	6	RIKEN cDNA E130308A19 gene	E130308A19Rik	230259		
1455617_at	No Change	DOWN	6	LMBR1 domain containing 1	Lmbrd1	68421		
1455632_at	No Change	DOWN	6	Transcribed locus	---	---		
1455663_at	No Change	DOWN	6	olfactomedin-like 1	Olfml1	244198		
1455686_at	No Change	DOWN	6	---	---	---		
1455754_at	No Change	DOWN	6	LIM domain only 3	Lmo3	109593		
1455762_at	No Change	DOWN	6	RIKEN cDNA C330002I19 gene	C330002I19Rik	77480		
1455779_at	No Change	DOWN	6	"RIKEN cDNA B430315C20 gene, mRNA (cDNA clone IMAGE:30547296)"	B430315C20Rik	327655		
1455800_x_at	No Change	DOWN	6	sorting and assembly machinery component 50 homolog (S. cerevisiae)	Samm50	68653		
1455809_x_at	No Change	DOWN	6	resistance to inhibitors of cholinesterase 8 homolog (C. elegans)	Ric8	101489		
1455845_at	No Change	DOWN	6	cDNA sequence BC030477	BC030477	216881		
1455858_x_at	No Change	DOWN	6	pro-opiomelanocortin-alpha	Pomc1	18976		
1455916_at	No Change	DOWN	6	expressed sequence AI931714	AI931714	102182		
1455972_x_at	No Change	DOWN	6	"L-3-hydroxyacyl-Coenzyme A dehydrogenase, short chain"	Hadhsc	15107		
1456010_x_at	No Change	DOWN	6	hairy and enhancer of split 5 (Drosophila)	Hes5	15208		
1456012_x_at	No Change	DOWN	6	ribonuclease T2	Rnaset2	68195		
1456026_at	No Change	DOWN	6	RIKEN cDNA 8030451K01 gene	8030451K01Rik	212114		
1456083_x_at	No Change	DOWN	6	"eukaryotic translation initiation factor 3, subunit 8"	Eif3s8	56347		
1456111_at	No Change	DOWN	6	---	---	---		
1456138_at	No Change	DOWN	6	RIKEN cDNA E130115E03 gene	E130115E03Rik	320343		
1456302_at	No Change	DOWN	6	peroxisomal biogenesis factor 6	Pex6	224824		
1456352_a_at	No Change	DOWN	6	"splicing factor 3b, subunit 2"	Sf3b2	319322		
1456374_x_at	No Change	DOWN	6	"eukaryotic translation initiation factor 3, subunit 8"	Eif3s8	56347		
1456389_at	No Change	DOWN	6	zinc finger homeobox 1b	Zfhx1b	24136		
1456392_at	No Change	DOWN	6	neuronal growth regulator 1	Negr1	320840		
1456407_a_at	No Change	DOWN	6	tousled-like kinase 1	Tlk1	228012		
1456528_x_at	No Change	DOWN	6	"Nucleolin, mRNA (cDNA clone MGC:6363 IMAGE:3495665)"	Ncl	17975		
1456587_x_at	No Change	DOWN	6	RIKEN cDNA 2010005J08 gene	2010005J08Rik	72046		
1456634_at	No Change	DOWN	6	RIKEN cDNA 9830001H06 gene	9830001H06Rik	320706		
1456726_x_at	No Change	DOWN	6	glutaminyl-tRNA synthetase	Qars	97541		
1456773_at	No Change	DOWN	6	nucleoporin like 2	Nupl2	231042		
1456878_at	No Change	DOWN	6	expressed sequence AI646023	AI646023	192734		
1456889_at	No Change	DOWN	6	Transcribed locus	---	---		
1456908_at	No Change	DOWN	6	cDNA sequence BC023202	BC023202	407816		
1456944_at	No Change	DOWN	6	---	---	---		
1457325_at	No Change	DOWN	6	"K+ voltage-gated channel, subfamily S, 2"	Kcns2	16539		
1457587_at	No Change	DOWN	6	Voltage-gated potassium channel KCNQ5 (Kcnq5)	Kcnq5	226922		
1457692_at	No Change	DOWN	6	"THAP domain containing, apoptosis associated protein 3, mRNA (cDNA clone MGC:106590 IMAGE:5700290)"	2010013E08Rik	69876		
1457702_at	No Change	DOWN	6	G-protein coupled receptor 12	Gpr12	14738		
1457807_at	No Change	DOWN	6	"Glucosamine-phosphate N-acetyltransferase 1, mRNA (cDNA clone MGC:35936 IMAGE:5065641)"	Gnpnat1	54342		
1458247_s_at	No Change	DOWN	6	dynactin 5	Dctn5	59288		
1458697_at	No Change	DOWN	6	Transcribed locus	---	---		
1458743_at	No Change	DOWN	6	"10 days neonate cortex cDNA, RIKEN full-length enriched library, clone:A830011J18 product:unclassifiable, full insert sequence"	---	---		
1459627_at	No Change	DOWN	6	"Sterol-C4-methyl oxidase-like, mRNA (cDNA clone MGC:11745 IMAGE:3152545)"	Sc4mol	66234		
1459679_s_at	No Change	DOWN	6	myosin IB	Myo1b	17912		
1459793_s_at	No Change	DOWN	6	---	---	---		
1459976_s_at	No Change	DOWN	6	"superoxide dismutase 1, soluble"	Sod1	20655		
1460167_at	No Change	DOWN	6	"aldehyde dehydrogenase family 7, member A1"	Aldh7a1	110695		
1460180_at	No Change	DOWN	6	hexosaminidase B	Hexb	15212		
1460189_at	No Change	DOWN	6	WD repeat domain 23	Wdr23	28199		
1460195_at	No Change	DOWN	6	mitochondrial ribosomal protein S11	Mrps11	67994		
1460196_at	No Change	DOWN	6	carbonyl reductase 1	Cbr1	12408		
1460198_a_at	No Change	DOWN	6	"proteasome (prosome, macropain) subunit, beta type 3 /// similar to proteasome subunit C10-II"	Psmb3 /// LOC240289	240289 /// 26446		
1460235_at	No Change	DOWN	6	"scavenger receptor class B, member 2"	Scarb2	12492		
1460308_a_at	No Change	DOWN	6	immature colon carcinoma transcript 1	Ict1	68572		
1460333_at	No Change	DOWN	6	DEAD (Asp-Glu-Ala-Asp) box polypeptide 59	Ddx59	67997		
1460346_at	No Change	DOWN	6	arylsulfatase A	Arsa	11883		
1460352_s_at	No Change	DOWN	6	"phosphatidylinositol 3 kinase, regulatory subunit, polypeptide 4, p150"	Pik3r4	75669		
1460362_at	No Change	DOWN	6	RIKEN cDNA 2410001C21 gene	2410001C21Rik	66404		
1460395_at	No Change	DOWN	6	NudC domain containing 3	Nudcd3	209586		
1460396_at	No Change	DOWN	6	DEAD (Asp-Glu-Ala-Asp) box polypeptide 54	Ddx54	71990		
1460424_at	No Change	DOWN	6	RIKEN cDNA 1810008O21 gene	1810008O21Rik	69094		
1460436_at	No Change	DOWN	6	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1	Ndst1	15531		
1460466_at	No Change	DOWN	6	RIKEN cDNA 1700047I17 gene	1700047I17Rik	73385		
1460495_s_at	No Change	DOWN	6	HtrA serine peptidase 2	Htra2	64704		
1460552_at	No Change	DOWN	6	activating signal cointegrator 1 complex subunit 3-like 1	Ascc3l1	320632		
1460576_at	No Change	DOWN	6	SEC15-like 1 (S. cerevisiae)	Sec15l1	107371		
1460586_at	No Change	DOWN	6	"EGF-like-domain, multiple 4"	Egfl4	269878		
1460594_a_at	No Change	DOWN	6	GDP-mannose pyrophosphorylase A	Gmppa	69080		
1460626_at	No Change	DOWN	6	septin 11	11-Sep	52398		
1460648_at	No Change	DOWN	6	"nuclear receptor subfamily 2, group F, member 6"	Nr2f6	13864		
1460669_at	No Change	DOWN	6	interleukin enhancer binding factor 3	Ilf3	16201		
1460670_at	No Change	DOWN	6	RIO kinase 3 (yeast)	Riok3	66878		
1460692_at	No Change	DOWN	6	euchromatic histone lysine N-methyltransferase 2	Ehmt2	110147		
1460703_at	No Change	DOWN	6	activating signal cointegrator 1 complex subunit 1	Ascc1	69090		
1460726_at	No Change	DOWN	6	"adenylosuccinate synthetase, non muscle"	Adss	11566		
AFFX-PyruCarbMur/L09192_3_at	No Change	DOWN	6	pyruvate carboxylase	Pcx	18563		
AFFX-PyruCarbMur/L09192_MB_at	No Change	DOWN	6	pyruvate carboxylase	Pcx	18563		
1415889_a_at	DOWN	UP	7	tumor rejection antigen gp96	Tra1	22027		
1416029_at	DOWN	UP	7	Kruppel-like factor 10	Klf10	21847		
1416871_at	DOWN	UP	7	a disintegrin and metallopeptidase domain 8	Adam8	11501		
1417262_at	DOWN	UP	7	prostaglandin-endoperoxide synthase 2	Ptgs2	19225		
1418468_at	DOWN	UP	7	annexin A11	Anxa11	11744		
1418937_at	DOWN	UP	7	"deiodinase, iodothyronine, type II"	Dio2	13371		
1418967_a_at	DOWN	UP	7	Suppression of tumorigenicity 7	St7	64213		
1419538_at	DOWN	UP	7	FMS-like tyrosine kinase 3	Flt3	14255		
1420720_at	DOWN	UP	7	neuronal pentraxin 2	Nptx2	53324		
1421396_at	DOWN	UP	7	proprotein convertase subtilisin/kexin type 1	Pcsk1	18548		
1421748_a_at	DOWN	UP	7	"tubulin, delta 1"	Tubd1	56427		
1422053_at	DOWN	UP	7	inhibin beta-A	Inhba	16323		
1422134_at	DOWN	UP	7	FBJ osteosarcoma oncogene B	Fosb	14282		
1422168_a_at	DOWN	UP	7	brain derived neurotrophic factor	Bdnf	12064		
1422737_at	DOWN	UP	7	nuclear receptor coactivator 3	Ncoa3	17979		
1422860_at	DOWN	UP	7	neurotensin	Nts	67405		
1423160_at	DOWN	UP	7	"sprouty protein with EVH-1 domain 1, related sequence"	Spred1	114715		
1423982_at	DOWN	UP	7	FUS interacting protein (serine-arginine rich) 1	Fusip1	14105		
1424482_at	DOWN	UP	7	Rho guanine nucleotide exchange factor (GEF7)	Arhgef7	54126		
1424522_at	DOWN	UP	7	HEAT repeat containing 1	Heatr1	217995		
1424638_at	DOWN	UP	7	cyclin-dependent kinase inhibitor 1A (P21)	Cdkn1a	12575		
1424704_at	DOWN	UP	7	runt related transcription factor 2	Runx2	12393		
1424880_at	DOWN	UP	7	tribbles homolog 1 (Drosophila)	Trib1	211770		
1425568_a_at	DOWN	UP	7	transmembrane protein 33	Tmem33	67878		
1426081_a_at	DOWN	UP	7	"deiodinase, iodothyronine, type II"	Dio2	13371		
1426551_at	DOWN	UP	7	"SID1 transmembrane family, member 1"	Sidt1	320007		
1426614_at	DOWN	UP	7	protein kinase C binding protein 1	Prkcbp1	228880		
1426640_s_at	DOWN	UP	7	tribbles homolog 2 (Drosophila)	Trib2	217410		
1427178_at	DOWN	UP	7	transmembrane channel-like gene family 4	Tmc4	353499		
1428170_at	DOWN	UP	7	zinc finger protein 180	Zfp180	210135		
1428484_at	DOWN	UP	7	oxysterol binding protein-like 3	Osbpl3	71720		
1428793_at	DOWN	UP	7	"solute carrier family 36 (proton/amino acid symporter), member 1"	Slc36a1	215335		
1428944_at	DOWN	UP	7	RIKEN cDNA 5730469D23 gene	5730469D23Rik	231380		
1428985_at	DOWN	UP	7	PHD finger protein 22	Phf22	71793		
1429820_at	DOWN	UP	7	RUN and TBC1 domain containing 2	Rutbc2	52850		
1429923_x_at	DOWN	UP	7	spermatogenesis associated 3	Spata3	70060		
1430314_at	DOWN	UP	7	RIKEN cDNA 4933437F05 gene	4933437F05Rik	71275		
1430445_at	DOWN	UP	7	RIKEN cDNA 1700026G02 gene	1700026G02Rik	75547		
1431073_at	DOWN	UP	7	RIKEN cDNA 4930428J16 gene	4930428J16Rik	72351		
1431153_at	DOWN	UP	7	"Neurexin III, mRNA (cDNA clone MGC:67582 IMAGE:6406001)"	Nrxn3	18191		
1431491_at	DOWN	UP	7	RIKEN cDNA 9430087N24 gene	9430087N24Rik	77440		
1432156_a_at	DOWN	UP	7	ring finger protein 32	Rnf32	56874		
1433290_at	DOWN	UP	7	RIKEN cDNA C030045M22 gene	C030045M22Rik	77620		
1433607_at	DOWN	UP	7	cerebellin 4 precursor protein	Cbln4	228942		
1433806_x_at	DOWN	UP	7	calreticulin	Calr	12317		
1433939_at	DOWN	UP	7	hypothetical protein A730046J16	A730046J16	329124		
1433944_at	DOWN	UP	7	HECT domain containing 2	Hectd2	226098		
1434382_at	DOWN	UP	7	tumor differentially expressed 2-like	Tde2l	230779		
1434403_at	DOWN	UP	7	"sprouty-related, EVH1 domain containing 2"	Spred2	114716		
1434557_at	DOWN	UP	7	huntingtin interacting protein 1	Hip1	215114		
1434779_at	DOWN	UP	7	cerebellin 2 precursor protein	Cbln2	12405		
1435553_at	DOWN	UP	7	PDZ domain containing 3	Pdzk3	68070		
1435880_at	DOWN	UP	7	RIKEN cDNA E430012K20 gene	E430012K20Rik	99696		
1435941_at	DOWN	UP	7	"rhomboid, veinlet-like 4 (Drosophila)"	Rhbdl4	246104		
1436094_at	DOWN	UP	7	---	---	---		
1436114_at	DOWN	UP	7	RIKEN cDNA G630064H08 gene	G630064H08Rik	320680		
1436790_a_at	DOWN	UP	7	SRY-box containing gene 11	Sox11	20666		
1436843_at	DOWN	UP	7	RIKEN cDNA C430048L16 gene	C430048L16Rik	77604		
1437214_at	DOWN	UP	7	leucine rich repeat transmembrane neuronal 4	Lrrtm4	243499		
1437325_x_at	DOWN	UP	7	"aldehyde dehydrogenase 18 family, member A1"	Aldh18a1	56454		
1438385_s_at	DOWN	UP	7	glutamic pyruvate transaminase (alanine aminotransferase) 2	Gpt2	108682		
1438724_at	DOWN	UP	7	oxysterol binding protein-like 3	Osbpl3	71720		
1438726_at	DOWN	UP	7	hypothetical protein 9530064J02	9530064J02	330631		
1439049_at	DOWN	UP	7	DPH5 homolog (S. cerevisiae)	Dph5	69740		
1439188_at	DOWN	UP	7	cleavage and polyadenylation specific factor 6	Cpsf6	432508		
1439265_at	DOWN	UP	7	---	---	---		
1439837_at	DOWN	UP	7	trinucleotide repeat containing 15	Tnrc15	227331		
1440174_at	DOWN	UP	7	"PREDICTED: hypothetical protein E130307A14 [Mus musculus], mRNA sequence"	E130307A14Rik	327744		
1440235_at	DOWN	UP	7	"integrin, alpha 10 /// similar to integrin, alpha 10 precursor"	Itga10 /// LOC547448	213119 /// 547448		
1440243_at	DOWN	UP	7	copine VII	Cpne7	102278		
1441136_at	DOWN	UP	7	"7 days neonate cerebellum cDNA, RIKEN full-length enriched library, clone:A730055K08 product:unclassifiable, full insert sequence"	---	---		
1441321_at	DOWN	UP	7	hypothetical LOC552911	LOC552911	552911		
1441554_at	DOWN	UP	7	RIKEN cDNA 4833446K15 gene	4833446K15Rik	78923		
1441749_at	DOWN	UP	7	RIKEN cDNA 4930447F24 gene	4930447F24Rik	76873		
1443618_at	DOWN	UP	7	PDZ domain containing 3	Pdzk3	68070		
1443969_at	DOWN	UP	7	insulin receptor substrate 2	Irs2	384783		
1444345_at	DOWN	UP	7	Transcribed locus	---	---		
1444570_at	DOWN	UP	7	"Craniofacial development protein 1, mRNA (cDNA clone MGC:11431 IMAGE:3964401)"	Cfdp1	23837		
1444679_at	DOWN	UP	7	"PHD finger protein 21A (Phf21a), mRNA"	Bhc80	192285		
1444982_at	DOWN	UP	7	Small GTPase RhoT	Rhoj	80837		
1445137_at	DOWN	UP	7	"PTK2 protein tyrosine kinase 2, mRNA (cDNA clone MGC:29135 IMAGE:5038658)"	Ptk2	14083		
1445147_at	DOWN	UP	7	"proteasome (prosome, macropain) activator subunit 4"	Psme4	103554		
1445299_at	DOWN	UP	7	MKIAA1157 protein	Ppm1h	319468		
1445565_at	DOWN	UP	7	"Histone 1, H1e (Hist1h1e), mRNA"	Hist1h1e	50709		
1445914_at	DOWN	UP	7	"Nuclear respiratory factor 1, mRNA (cDNA clone MGC:5646 IMAGE:3496661)"	Nrf1	18181		
1446771_at	DOWN	UP	7	---	---	---		
1447979_at	DOWN	UP	7	RUN and TBC1 domain containing 2	Rutbc2	52850		
1447980_s_at	DOWN	UP	7	RUN and TBC1 domain containing 2	Rutbc2	52850		
1448593_at	DOWN	UP	7	WNT1 inducible signaling pathway protein 1	Wisp1	22402		
1448594_at	DOWN	UP	7	WNT1 inducible signaling pathway protein 1	Wisp1	22402		
1448714_at	DOWN	UP	7	RNA guanylyltransferase and 5'-phosphatase	Rngtt	24018		
1449037_at	DOWN	UP	7	cAMP responsive element modulator	Crem	12916		
1449807_x_at	DOWN	UP	7	---	---	---		
1450212_at	DOWN	UP	7	formin-like 1	Fmnl1	57778		
1450436_s_at	DOWN	UP	7	"DnaJ (Hsp40) homolog, subfamily B, member 5"	Dnajb5	56323		
1450708_at	DOWN	UP	7	secretogranin II	Scg2	20254		
1451053_a_at	DOWN	UP	7	transformed mouse 3T3 cell double minute 1	Mdm1	17245		
1451509_at	DOWN	UP	7	"TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor"	Taf9	108143		
1451626_x_at	DOWN	UP	7	---	---	---		
1452352_at	DOWN	UP	7	cytotoxic T lymphocyte-associated protein 2 beta	Ctla2b	13025		
1453125_at	DOWN	UP	7	SRY-box containing gene 11	Sox11	20666		
1453552_at	DOWN	UP	7	RIKEN cDNA 2310014F07 gene	2310014F07Rik	69631		
1453573_at	DOWN	UP	7	"histone1, H3d"	Hist1h3d	319149		
1454089_at	DOWN	UP	7	RIKEN cDNA 4933431M11 gene	4933431M11Rik	71281		
1454314_at	DOWN	UP	7	RIKEN cDNA 1700031K17 gene	1700031K17Rik	73343		
1454404_at	DOWN	UP	7	RIKEN cDNA 2610011E03 gene	2610011E03Rik	72460		
1454447_at	DOWN	UP	7	RIKEN cDNA 5830434F19 gene	5830434F19Rik	76034		
1454487_at	DOWN	UP	7	RIKEN cDNA 5830490A04 gene	5830490A04Rik	76126		
1455003_at	DOWN	UP	7	"THAP domain containing, apoptosis associated protein 1"	Thap1	73754		
1455007_s_at	DOWN	UP	7	glutamic pyruvate transaminase (alanine aminotransferase) 2	Gpt2	108682		
1455398_at	DOWN	UP	7	"leucine rich repeat containing 8 family, member C"	Lrrc8c	100604		
1455466_at	DOWN	UP	7	G protein-coupled receptor 133	Gpr133	243277		
1456170_x_at	DOWN	UP	7	calreticulin	Calr	12317		
1456345_at	DOWN	UP	7	RIKEN cDNA A630057N01 gene	A630057N01Rik	320057		
1456851_at	DOWN	UP	7	"Forkhead box P1 (Foxp1), mRNA"	Foxp1	108655		
1457259_at	DOWN	UP	7	Transcribed locus	---	---		
1457276_at	DOWN	UP	7	SNF1-like kinase 2	Snf1lk2	235344		
1457472_at	DOWN	UP	7	trinucleotide repeat containing 15	Tnrc15	227331		
1457484_at	DOWN	UP	7	hypothetical D930050J11	D930050J11	414326		
1457984_at	DOWN	UP	7	corticotropin releasing hormone	Crh	12918		
1458417_at	DOWN	UP	7	---	---	---		
1458623_at	DOWN	UP	7	Transcribed locus	---	---		
1458802_at	DOWN	UP	7	human immunodeficiency virus type I enhancer binding protein 3	Hivep3	16656		
1459177_at	DOWN	UP	7	expressed sequence AU015741	AU015741	106973		
1459377_at	DOWN	UP	7	paralemmin 2	Palm2	242481		
1459592_a_at	DOWN	UP	7	similar to NFkB interacting protein 1	LOC547217	547217		
1459750_s_at	DOWN	UP	7	G protein-coupled receptor 123	Gpr123	52389		
1459894_at	DOWN	UP	7	IQ motif containing GTPase activating protein 2	Iqgap2	544963		
1460042_at	DOWN	UP	7	"solute carrier family 23 (nucleobase transporters), member 3"	Slc23a3	22626		
1460085_at	DOWN	UP	7	Transcribed locus	---	---		
1460399_at	DOWN	UP	7	cDNA sequence BC018601	BC018601	104479		
1415806_at	DOWN	No Change	8	"plasminogen activator, tissue"	Plat	18791		
1415851_a_at	DOWN	No Change	8	inosine 5'-phosphate dehydrogenase 2	Impdh2	23918		
1415872_at	DOWN	No Change	8	heterogeneous nuclear ribonucleoprotein H1	Hnrph1	59013		
1416064_a_at	DOWN	No Change	8	heat shock 70kD protein 5 (glucose-regulated protein)	Hspa5	14828		
1416065_a_at	DOWN	No Change	8	ankyrin repeat domain 10	Ankrd10	102334		
1416173_at	DOWN	No Change	8	"pescadillo homolog 1, containing BRCT domain (zebrafish)"	Pes1	64934		
1416505_at	DOWN	No Change	8	"nuclear receptor subfamily 4, group A, member 1"	Nr4a1	15370		
1416538_at	DOWN	No Change	8	yolk sac gene 2	Ysg2	22619		
1416539_at	DOWN	No Change	8	yolk sac gene 2	Ysg2	22619		
1416917_at	DOWN	No Change	8	RIKEN cDNA 1700123O20 gene	1700123O20Rik	58248		
1416953_at	DOWN	No Change	8	connective tissue growth factor	Ctgf	14219		
1416976_at	DOWN	No Change	8	signal transducing adaptor molecule (SH3 domain and ITAM motif) 2	Stam2	56324		
1417003_at	DOWN	No Change	8	RIKEN cDNA 0610012G03 gene	0610012G03Rik	106264		
1417051_at	DOWN	No Change	8	protocadherin 8	Pcdh8	18530		
1417065_at	DOWN	No Change	8	early growth response 1	Egr1	13653		
1417068_a_at	DOWN	No Change	8	"protein tyrosine phosphatase, non-receptor type 1"	Ptpn1	19246		
1417091_at	DOWN	No Change	8	conserved helix-loop-helix ubiquitous kinase	Chuk	12675		
1417106_at	DOWN	No Change	8	tumor protein D52-like 2	Tpd52l2	66314		
